event_name,event_date,year,r_fighter,b_fighter,winner,weight_class,prob_red,pred,correct,confidence
UFC 278: Usman vs. Edwards,2022-08-20,2022,Leonardo Santos,Jared Gordon,Blue,Lightweight,0.2606998632272069,0,1,0.7393001367727932
UFC 278: Usman vs. Edwards,2022-08-20,2022,Marcin Tybura,Alexandr Romanov,Red,Heavyweight,0.6144660465376571,1,1,0.6144660465376571
UFC 278: Usman vs. Edwards,2022-08-20,2022,Tyson Pedro,Harry Hunsucker,Red,Light Heavyweight,0.9230472994288101,1,1,0.9230472994288101
UFC 278: Usman vs. Edwards,2022-08-20,2022,Wu Yanan,Lucie Pudilova,Blue,Women's Bantamweight,0.6418965712312932,1,0,0.6418965712312932
UFC 278: Usman vs. Edwards,2022-08-20,2022,Jose Aldo,Merab Dvalishvili,Blue,Bantamweight,0.639560878818582,1,0,0.639560878818582
UFC 278: Usman vs. Edwards,2022-08-20,2022,Paulo Costa,Luke Rockhold,Red,Middleweight,0.6617662775540746,1,1,0.6617662775540746
UFC 278: Usman vs. Edwards,2022-08-20,2022,Kamaru Usman,Leon Edwards,Blue,UFC Welterweight Title,0.6711048977950741,1,0,0.6711048977950741
UFC Fight Night: Gane vs. Tuivasa,2022-09-03,2022,Stephanie Egger,Ailin Perez,Red,Women's Featherweight,0.22906249967340653,0,0,0.7709375003265935
UFC Fight Night: Gane vs. Tuivasa,2022-09-03,2022,Khalid Taha,Cristian Quinonez,Blue,Bantamweight,0.2606842411423769,0,1,0.7393157588576231
UFC Fight Night: Gane vs. Tuivasa,2022-09-03,2022,Benoit Saint Denis,Gabriel Miranda,Red,Lightweight,0.9040587510736011,1,1,0.9040587510736011
UFC Fight Night: Gane vs. Tuivasa,2022-09-03,2022,Fares Ziam,Michal Figlak,Red,Lightweight,0.8047884796026618,1,1,0.8047884796026618
UFC Fight Night: Gane vs. Tuivasa,2022-09-03,2022,John Makdessi,Nasrat Haqparast,Blue,Lightweight,0.5297964103680551,1,0,0.5297964103680551
UFC Fight Night: Gane vs. Tuivasa,2022-09-03,2022,Abus Magomedov,Dustin Stoltzfus,Red,Middleweight,0.7851765126321181,1,1,0.7851765126321181
UFC Fight Night: Gane vs. Tuivasa,2022-09-03,2022,Charles Jourdain,Nathaniel Wood,Blue,Featherweight,0.34007752474025593,0,1,0.6599224752597441
UFC Fight Night: Gane vs. Tuivasa,2022-09-03,2022,William Gomis,Jarno Errens,Red,Featherweight,0.7996339264859212,1,1,0.7996339264859212
UFC Fight Night: Gane vs. Tuivasa,2022-09-03,2022,Alessio Di Chirico,Roman Kopylov,Blue,Middleweight,0.434818890404061,0,1,0.5651811095959389
UFC Fight Night: Gane vs. Tuivasa,2022-09-03,2022,Nassourdine Imavov,Joaquin Buckley,Red,Middleweight,0.6284068387099381,1,1,0.6284068387099381
UFC Fight Night: Gane vs. Tuivasa,2022-09-03,2022,Robert Whittaker,Marvin Vettori,Red,Middleweight,0.7557534941150088,1,1,0.7557534941150088
UFC Fight Night: Gane vs. Tuivasa,2022-09-03,2022,Ciryl Gane,Tai Tuivasa,Red,Heavyweight,0.8784148391999949,1,1,0.8784148391999949
UFC 279: Diaz vs. Ferguson,2022-09-10,2022,Darian Weeks,Yohan Lainesse,Blue,Welterweight,0.6274486029121923,1,0,0.6274486029121923
UFC 279: Diaz vs. Ferguson,2022-09-10,2022,Melissa Martinez,Elise Reed,Blue,Women's Strawweight,0.7587341842780868,1,0,0.7587341842780868
UFC 279: Diaz vs. Ferguson,2022-09-10,2022,Chad Anheliger,Alatengheili,Blue,Bantamweight,0.5430719428364409,1,0,0.5430719428364409
UFC 279: Diaz vs. Ferguson,2022-09-10,2022,Norma Dumont,Danyelle Wolf,Red,Women's Featherweight,0.9153915404411505,1,1,0.9153915404411505
UFC 279: Diaz vs. Ferguson,2022-09-10,2022,Jake Collier,Chris Barnett,Blue,Heavyweight,0.7309512301141693,1,0,0.7309512301141693
UFC 279: Diaz vs. Ferguson,2022-09-10,2022,Denis Tiuliulin,Jamie Pickett,Red,Middleweight,0.40496997618948655,0,0,0.5950300238105135
UFC 279: Diaz vs. Ferguson,2022-09-10,2022,Jailton Almeida,Anton Turkalj,Red,Catch Weight,0.9266466788752172,1,1,0.9266466788752172
UFC 279: Diaz vs. Ferguson,2022-09-10,2022,Hakeem Dawodu,Julian Erosa,Blue,Featherweight,0.6050383925419704,1,0,0.6050383925419704
UFC 279: Diaz vs. Ferguson,2022-09-10,2022,Johnny Walker,Ion Cutelaba,Red,Light Heavyweight,0.8185666153412885,1,1,0.8185666153412885
UFC 279: Diaz vs. Ferguson,2022-09-10,2022,Irene Aldana,Macy Chiasson,Red,Catch Weight,0.5352850074658351,1,1,0.5352850074658351
UFC 279: Diaz vs. Ferguson,2022-09-10,2022,Li Jingliang,Daniel Rodriguez,Blue,Catch Weight,0.45295363710435066,0,1,0.5470463628956493
UFC 279: Diaz vs. Ferguson,2022-09-10,2022,Khamzat Chimaev,Kevin Holland,Red,Catch Weight,0.795708606521227,1,1,0.795708606521227
UFC 279: Diaz vs. Ferguson,2022-09-10,2022,Nate Diaz,Tony Ferguson,Red,Welterweight,0.3874707467748205,0,0,0.6125292532251795
UFC Fight Night: Sandhagen vs. Song,2022-09-17,2022,Nikolas Motta,Cameron VanCamp,Red,Lightweight,0.5710698809305492,1,1,0.5710698809305492
UFC Fight Night: Sandhagen vs. Song,2022-09-17,2022,Tony Gravely,Javid Basharat,Blue,Bantamweight,0.39468222370705924,0,1,0.6053177762929407
UFC Fight Night: Sandhagen vs. Song,2022-09-17,2022,Mariya Agapova,Gillian Robertson,Blue,Women's Flyweight,0.7730551169955311,1,0,0.7730551169955311
UFC Fight Night: Sandhagen vs. Song,2022-09-17,2022,Trey Ogden,Daniel Zellhuber,Red,Lightweight,0.3907665773651807,0,0,0.6092334226348193
UFC Fight Night: Sandhagen vs. Song,2022-09-17,2022,Denise Gomes,Loma Lookboonmee,Blue,Women's Strawweight,0.640293568135663,1,0,0.640293568135663
UFC Fight Night: Sandhagen vs. Song,2022-09-17,2022,Trevin Giles,Louis Cosce,Red,Welterweight,0.7621323825201352,1,1,0.7621323825201352
UFC Fight Night: Sandhagen vs. Song,2022-09-17,2022,Damon Jackson,Pat Sabatini,Red,Featherweight,0.5604663995681741,1,1,0.5604663995681741
UFC Fight Night: Sandhagen vs. Song,2022-09-17,2022,Anthony Hernandez,Marc-Andre Barriault,Red,Middleweight,0.613944062652362,1,1,0.613944062652362
UFC Fight Night: Sandhagen vs. Song,2022-09-17,2022,Tanner Boser,Rodrigo Nascimento,Blue,Heavyweight,0.6769492454587661,1,0,0.6769492454587661
UFC Fight Night: Sandhagen vs. Song,2022-09-17,2022,Joe Pyfer,Alen Amedovski,Red,Middleweight,0.9435536850410153,1,1,0.9435536850410153
UFC Fight Night: Sandhagen vs. Song,2022-09-17,2022,Andre Fili,Bill Algeo,Red,Featherweight,0.5021210824121135,1,1,0.5021210824121135
UFC Fight Night: Sandhagen vs. Song,2022-09-17,2022,Chidi Njokuani,Gregory Rodrigues,Blue,Middleweight,0.45856378467618975,0,1,0.5414362153238103
UFC Fight Night: Sandhagen vs. Song,2022-09-17,2022,Cory Sandhagen,Song Yadong,Red,Bantamweight,0.7038408918786692,1,1,0.7038408918786692
UFC Fight Night: Dern vs. Yan,2022-10-01,2022,Guido Cannetti,Randy Costa,Red,Bantamweight,0.41018554166645005,0,0,0.58981445833355
UFC Fight Night: Dern vs. Yan,2022-10-01,2022,Julija Stoliarenko,Chelsea Chandler,Blue,Catch Weight,0.5712039888500425,1,0,0.5712039888500425
UFC Fight Night: Dern vs. Yan,2022-10-01,2022,Krzysztof Jotko,Brendan Allen,Blue,Middleweight,0.5428862644411339,1,0,0.5428862644411339
UFC Fight Night: Dern vs. Yan,2022-10-01,2022,Joaquim Silva,Jesse Ronson,Red,Lightweight,0.6138050034769699,1,1,0.6138050034769699
UFC Fight Night: Dern vs. Yan,2022-10-01,2022,Ilir Latifi,Aleksei Oleinik,Red,Heavyweight,0.5844791909916514,1,1,0.5844791909916514
UFC Fight Night: Dern vs. Yan,2022-10-01,2022,John Castaneda,Daniel Santos,Blue,Catch Weight,0.6552546558625235,1,0,0.6552546558625235
UFC Fight Night: Dern vs. Yan,2022-10-01,2022,Mike Davis,Viacheslav Borshchev,Red,Lightweight,0.7580988467963713,1,1,0.7580988467963713
UFC Fight Night: Dern vs. Yan,2022-10-01,2022,Sodiq Yusuff,Don Shainis,Red,Featherweight,0.8800124943743187,1,1,0.8800124943743187
UFC Fight Night: Dern vs. Yan,2022-10-01,2022,Raoni Barcelos,Trevin Jones,Red,Bantamweight,0.8894201280447248,1,1,0.8894201280447248
UFC Fight Night: Dern vs. Yan,2022-10-01,2022,Randy Brown,Francisco Trinaldo,Red,Welterweight,0.7861171553183307,1,1,0.7861171553183307
UFC Fight Night: Dern vs. Yan,2022-10-01,2022,Mackenzie Dern,Yan Xiaonan,Blue,Women's Strawweight,0.3198596068926192,0,1,0.6801403931073808
UFC Fight Night: Grasso vs. Araujo,2022-10-15,2022,Mike Jackson,Pete Rodriguez,Blue,Welterweight,0.36646330920670234,0,1,0.6335366907932977
UFC Fight Night: Grasso vs. Araujo,2022-10-15,2022,Tatsuro Taira,CJ Vergara,Red,Flyweight,0.8926429293822912,1,1,0.8926429293822912
UFC Fight Night: Grasso vs. Araujo,2022-10-15,2022,Piera Rodriguez,Sam Hughes,Red,Women's Strawweight,0.7718712791497168,1,1,0.7718712791497168
UFC Fight Night: Grasso vs. Araujo,2022-10-15,2022,Joanderson Brito,Lucas Alexander,Red,Featherweight,0.6637399127150418,1,1,0.6637399127150418
UFC Fight Night: Grasso vs. Araujo,2022-10-15,2022,Nick Maximov,Jacob Malkoun,Blue,Middleweight,0.5387483056670351,1,0,0.5387483056670351
UFC Fight Night: Grasso vs. Araujo,2022-10-15,2022,Mana Martinez,Brandon Davis,Red,Bantamweight,0.6767460523390988,1,1,0.6767460523390988
UFC Fight Night: Grasso vs. Araujo,2022-10-15,2022,Misha Cirkunov,Alonzo Menifield,Blue,Light Heavyweight,0.5269665133914749,1,0,0.5269665133914749
UFC Fight Night: Grasso vs. Araujo,2022-10-15,2022,Raphael Assuncao,Victor Henry,Red,Bantamweight,0.4736206287100792,0,0,0.5263793712899207
UFC Fight Night: Grasso vs. Araujo,2022-10-15,2022,Jordan Wright,Dusko Todorovic,Blue,Middleweight,0.6565250367377518,1,0,0.6565250367377518
UFC Fight Night: Grasso vs. Araujo,2022-10-15,2022,Cub Swanson,Jonathan Martinez,Blue,Bantamweight,0.4739202744039157,0,1,0.5260797255960843
UFC Fight Night: Grasso vs. Araujo,2022-10-15,2022,Alexa Grasso,Viviane Araujo,Red,Women's Flyweight,0.7766331094685368,1,1,0.7766331094685368
UFC 280: Oliveira vs. Makhachev,2022-10-22,2022,Karol Rosa,Lina Lansberg,Red,Women's Bantamweight,0.8771933113542695,1,1,0.8771933113542695
UFC 280: Oliveira vs. Makhachev,2022-10-22,2022,Muhammad Mokaev,Malcolm Gordon,Red,Flyweight,0.7409473291674961,1,1,0.7409473291674961
UFC 280: Oliveira vs. Makhachev,2022-10-22,2022,Armen Petrosyan,AJ Dobson,Red,Middleweight,0.7049234011831447,1,1,0.7049234011831447
UFC 280: Oliveira vs. Makhachev,2022-10-22,2022,Abubakar Nurmagomedov,Gadzhi Omargadzhiev,Red,Welterweight,0.7381524281978971,1,1,0.7381524281978971
UFC 280: Oliveira vs. Makhachev,2022-10-22,2022,Volkan Oezdemir,Nikita Krylov,Blue,Light Heavyweight,0.376699412422885,0,1,0.6233005875771149
UFC 280: Oliveira vs. Makhachev,2022-10-22,2022,Makhmud Muradov,Caio Borralho,Blue,Middleweight,0.7572887566312234,1,0,0.7572887566312234
UFC 280: Oliveira vs. Makhachev,2022-10-22,2022,Belal Muhammad,Sean Brady,Red,Welterweight,0.7004974934304211,1,1,0.7004974934304211
UFC 280: Oliveira vs. Makhachev,2022-10-22,2022,Katlyn Cerminara,Manon Fiorot,Blue,Women's Flyweight,0.4365130528907141,0,1,0.5634869471092858
UFC 280: Oliveira vs. Makhachev,2022-10-22,2022,Beneil Dariush,Mateusz Gamrot,Red,Lightweight,0.5020637019600527,1,1,0.5020637019600527
UFC 280: Oliveira vs. Makhachev,2022-10-22,2022,Petr Yan,Sean O'Malley,Blue,Bantamweight,0.32992876654468684,0,1,0.6700712334553132
UFC 280: Oliveira vs. Makhachev,2022-10-22,2022,Aljamain Sterling,TJ Dillashaw,Red,UFC Bantamweight Title,0.8018580220688758,1,1,0.8018580220688758
UFC 280: Oliveira vs. Makhachev,2022-10-22,2022,Charles Oliveira,Islam Makhachev,Blue,UFC Lightweight Title,0.5840171966637999,1,0,0.5840171966637999
UFC Fight Night: Kattar vs. Allen,2022-10-29,2022,Christian Rodriguez,Joshua Weems,Red,Bantamweight,0.5389357788081638,1,1,0.5389357788081638
UFC Fight Night: Kattar vs. Allen,2022-10-29,2022,Cody Durden,Carlos Mota,Red,Flyweight,0.7683575963263238,1,1,0.7683575963263238
UFC Fight Night: Kattar vs. Allen,2022-10-29,2022,Chase Hooper,Steve Garcia,Blue,Featherweight,0.6090134217330786,1,0,0.6090134217330786
UFC Fight Night: Kattar vs. Allen,2022-10-29,2022,Joseph Holmes,JunYong Park,Blue,Middleweight,0.3861797919125128,0,1,0.6138202080874873
UFC Fight Night: Kattar vs. Allen,2022-10-29,2022,Andrei Arlovski,Marcos Rogerio de Lima,Blue,Heavyweight,0.44548625611241616,0,1,0.5545137438875838
UFC Fight Night: Kattar vs. Allen,2022-10-29,2022,Phil Hawes,Roman Dolidze,Blue,Middleweight,0.7780699039689944,1,0,0.7780699039689944
UFC Fight Night: Kattar vs. Allen,2022-10-29,2022,Dustin Jacoby,Khalil Rountree Jr.,Blue,Light Heavyweight,0.7083913175016718,1,0,0.7083913175016718
UFC Fight Night: Kattar vs. Allen,2022-10-29,2022,Josh Fremd,Tresean Gore,Blue,Middleweight,0.7063380281394787,1,0,0.7063380281394787
UFC Fight Night: Kattar vs. Allen,2022-10-29,2022,Waldo Cortes-Acosta,Jared Vanderaa,Red,Heavyweight,0.8573973646683656,1,1,0.8573973646683656
UFC Fight Night: Kattar vs. Allen,2022-10-29,2022,Tim Means,Max Griffin,Blue,Welterweight,0.6759070175682721,1,0,0.6759070175682721
UFC Fight Night: Kattar vs. Allen,2022-10-29,2022,Calvin Kattar,Arnold Allen,Blue,Featherweight,0.5493395823110631,1,0,0.5493395823110631
UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,2022,Tamires Vidal,Ramona Pascual,Red,Women's Bantamweight,0.8240381760768153,1,1,0.8240381760768153
UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,2022,Carlos Candelario,Jake Hadley,Blue,Flyweight,0.499539978059557,0,1,0.5004600219404429
UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,2022,Liudvik Sholinian,Johnny Munoz,Blue,Bantamweight,0.3649834214399806,0,1,0.6350165785600195
UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,2022,Polyana Viana,Jinh Yu Frey,Red,Women's Strawweight,0.7762109241873307,1,1,0.7762109241873307
UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,2022,Mario Bautista,Benito Lopez,Red,Bantamweight,0.8280996451620235,1,1,0.8280996451620235
UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,2022,Miranda Maverick,Shanna Young,Red,Women's Flyweight,0.8755856352743361,1,1,0.8755856352743361
UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,2022,Grant Dawson,Mark Madsen,Red,Lightweight,0.8272256920413368,1,1,0.8272256920413368
UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,2022,Tagir Ulanbekov,Nate Maness,Red,Flyweight,0.7335189555364393,1,1,0.7335189555364393
UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,2022,Darrick Minner,Shayilan Nuerdanbieke,Blue,Featherweight,0.46563725129260813,0,1,0.5343627487073919
UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,2022,Neil Magny,Daniel Rodriguez,Red,Welterweight,0.5041818304840169,1,1,0.5041818304840169
UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,2022,Marina Rodriguez,Amanda Lemos,Blue,Women's Strawweight,0.8166602197234664,1,0,0.8166602197234664
UFC 281: Adesanya vs. Pereira,2022-11-12,2022,Carlos Ulberg,Nicolae Negumereanu,Red,Light Heavyweight,0.6605601766984371,1,1,0.6605601766984371
UFC 281: Adesanya vs. Pereira,2022-11-12,2022,Julio Arce,Montel Jackson,Blue,Bantamweight,0.4849155325537168,0,1,0.5150844674462832
UFC 281: Adesanya vs. Pereira,2022-11-12,2022,Michael Trizano,SeungWoo Choi,Red,Featherweight,0.6047560555170177,1,1,0.6047560555170177
UFC 281: Adesanya vs. Pereira,2022-11-12,2022,Karolina Kowalkiewicz,Silvana Gomez Juarez,Red,Women's Strawweight,0.7920341200205787,1,1,0.7920341200205787
UFC 281: Adesanya vs. Pereira,2022-11-12,2022,Matt Frevola,Ottman Azaitar,Red,Lightweight,0.33600793619310143,0,0,0.6639920638068986
UFC 281: Adesanya vs. Pereira,2022-11-12,2022,Andre Petroski,Wellington Turman,Red,Middleweight,0.6842762786567388,1,1,0.6842762786567388
UFC 281: Adesanya vs. Pereira,2022-11-12,2022,Erin Blanchfield,Molly McCann,Red,Women's Flyweight,0.7968091689733573,1,1,0.7968091689733573
UFC 281: Adesanya vs. Pereira,2022-11-12,2022,Dominick Reyes,Ryan Spann,Blue,Light Heavyweight,0.7629920979116441,1,0,0.7629920979116441
UFC 281: Adesanya vs. Pereira,2022-11-12,2022,Brad Riddell,Renato Moicano,Blue,Lightweight,0.5000707455047657,1,0,0.5000707455047657
UFC 281: Adesanya vs. Pereira,2022-11-12,2022,Dan Hooker,Claudio Puelles,Red,Lightweight,0.6295689240913123,1,1,0.6295689240913123
UFC 281: Adesanya vs. Pereira,2022-11-12,2022,Frankie Edgar,Chris Gutierrez,Blue,Bantamweight,0.43938133115925965,0,1,0.5606186688407404
UFC 281: Adesanya vs. Pereira,2022-11-12,2022,Dustin Poirier,Michael Chandler,Red,Lightweight,0.7879967211867576,1,1,0.7879967211867576
UFC 281: Adesanya vs. Pereira,2022-11-12,2022,Carla Esparza,Zhang Weili,Blue,UFC Women's Strawweight Title,0.24837347922872324,0,1,0.7516265207712768
UFC 281: Adesanya vs. Pereira,2022-11-12,2022,Israel Adesanya,Alex Pereira,Blue,UFC Middleweight Title,0.7806891816093485,1,0,0.7806891816093485
UFC Fight Night: Nzechukwu vs. Cutelaba,2022-11-19,2022,Natalia Silva,Tereza Bleda,Red,Women's Flyweight,0.7435535554127453,1,1,0.7435535554127453
UFC Fight Night: Nzechukwu vs. Cutelaba,2022-11-19,2022,Brady Hiestand,Fernie Garcia,Red,Bantamweight,0.8406522076264129,1,1,0.8406522076264129
UFC Fight Night: Nzechukwu vs. Cutelaba,2022-11-19,2022,Vanessa Demopoulos,Maria Oliveira,Red,Women's Strawweight,0.35479043964281803,0,0,0.6452095603571819
UFC Fight Night: Nzechukwu vs. Cutelaba,2022-11-19,2022,Ricky Turcios,Kevin Natividad,Red,Bantamweight,0.7003425343290829,1,1,0.7003425343290829
UFC Fight Night: Nzechukwu vs. Cutelaba,2022-11-19,2022,Vince Morales,Miles Johns,Blue,Bantamweight,0.30339781907713226,0,1,0.6966021809228677
UFC Fight Night: Nzechukwu vs. Cutelaba,2022-11-19,2022,Jennifer Maia,Maryna Moroz,Red,Women's Flyweight,0.6996665893942036,1,1,0.6996665893942036
UFC Fight Night: Nzechukwu vs. Cutelaba,2022-11-19,2022,Charles Johnson,Zhalgas Zhumagulov,Red,Flyweight,0.7985835017160048,1,1,0.7985835017160048
UFC Fight Night: Nzechukwu vs. Cutelaba,2022-11-19,2022,Jack Della Maddalena,Danny Roberts,Red,Welterweight,0.8853483207882253,1,1,0.8853483207882253
UFC Fight Night: Nzechukwu vs. Cutelaba,2022-11-19,2022,Andre Fialho,Muslim Salikhov,Blue,Welterweight,0.40409605503331275,0,1,0.5959039449666872
UFC Fight Night: Nzechukwu vs. Cutelaba,2022-11-19,2022,Chase Sherman,Waldo Cortes-Acosta,Blue,Heavyweight,0.44528238056109554,0,1,0.5547176194389045
UFC Fight Night: Nzechukwu vs. Cutelaba,2022-11-19,2022,Kennedy Nzechukwu,Ion Cutelaba,Red,Light Heavyweight,0.5711475951028328,1,1,0.5711475951028328
UFC Fight Night: Thompson vs. Holland,2022-12-03,2022,Yazmin Jauregui,Istela Nunes,Red,Women's Strawweight,0.9193428331805831,1,1,0.9193428331805831
UFC Fight Night: Thompson vs. Holland,2022-12-03,2022,Marcelo Rojo,Francis Marshall,Blue,Featherweight,0.6350044115266447,1,0,0.6350044115266447
UFC Fight Night: Thompson vs. Holland,2022-12-03,2022,Natan Levy,Genaro Valdez,Red,Lightweight,0.7446948803422855,1,1,0.7446948803422855
UFC Fight Night: Thompson vs. Holland,2022-12-03,2022,Darren Elkins,Jonathan Pearce,Blue,Featherweight,0.5233602066641753,1,0,0.5233602066641753
UFC Fight Night: Thompson vs. Holland,2022-12-03,2022,Michael Johnson,Marc Diakiese,Red,Lightweight,0.38294873299453464,0,0,0.6170512670054653
UFC Fight Night: Thompson vs. Holland,2022-12-03,2022,Clay Guida,Scott Holtzman,Red,Lightweight,0.6152855700070587,1,1,0.6152855700070587
UFC Fight Night: Thompson vs. Holland,2022-12-03,2022,Angela Hill,Emily Ducote,Red,Women's Strawweight,0.4082754196617766,0,0,0.5917245803382234
UFC Fight Night: Thompson vs. Holland,2022-12-03,2022,Niko Price,Phil Rowe,Blue,Welterweight,0.598586919504915,1,0,0.598586919504915
UFC Fight Night: Thompson vs. Holland,2022-12-03,2022,Eryk Anders,Kyle Daukaus,Red,Middleweight,0.501295055404611,1,1,0.501295055404611
UFC Fight Night: Thompson vs. Holland,2022-12-03,2022,Jack Hermansson,Roman Dolidze,Blue,Middleweight,0.8005463563702532,1,0,0.8005463563702532
UFC Fight Night: Thompson vs. Holland,2022-12-03,2022,Tai Tuivasa,Sergei Pavlovich,Blue,Heavyweight,0.2080159598728259,0,1,0.791984040127174
UFC Fight Night: Thompson vs. Holland,2022-12-03,2022,Matheus Nicolau,Matt Schnell,Red,Flyweight,0.867480314549984,1,1,0.867480314549984
UFC Fight Night: Thompson vs. Holland,2022-12-03,2022,Bryan Barberena,Rafael Dos Anjos,Blue,Welterweight,0.741904190333552,1,0,0.741904190333552
UFC Fight Night: Thompson vs. Holland,2022-12-03,2022,Stephen Thompson,Kevin Holland,Red,Welterweight,0.5240441207135169,1,1,0.5240441207135169
UFC 282: Blachowicz vs. Ankalaev,2022-12-10,2022,Cameron Saaiman,Steven Koslow,Red,Bantamweight,0.8056566284981987,1,1,0.8056566284981987
UFC 282: Blachowicz vs. Ankalaev,2022-12-10,2022,TJ Brown,Erik Silva,Red,Featherweight,0.7319670559024367,1,1,0.7319670559024367
UFC 282: Blachowicz vs. Ankalaev,2022-12-10,2022,Billy Quarantillo,Alexander Hernandez,Red,Featherweight,0.7778194297921743,1,1,0.7778194297921743
UFC 282: Blachowicz vs. Ankalaev,2022-12-10,2022,Chris Curtis,Joaquin Buckley,Red,Middleweight,0.6612311285114754,1,1,0.6612311285114754
UFC 282: Blachowicz vs. Ankalaev,2022-12-10,2022,Edmen Shahbazyan,Dalcha Lungiambula,Red,Middleweight,0.8369131134930404,1,1,0.8369131134930404
UFC 282: Blachowicz vs. Ankalaev,2022-12-10,2022,Jairzinho Rozenstruik,Chris Daukaus,Red,Heavyweight,0.8150957809030758,1,1,0.8150957809030758
UFC 282: Blachowicz vs. Ankalaev,2022-12-10,2022,Raul Rosas Jr.,Jay Perrin,Red,Bantamweight,0.4802937981079129,0,0,0.519706201892087
UFC 282: Blachowicz vs. Ankalaev,2022-12-10,2022,Bryce Mitchell,Ilia Topuria,Blue,Featherweight,0.4715396997938339,0,1,0.5284603002061661
UFC 282: Blachowicz vs. Ankalaev,2022-12-10,2022,Darren Till,Dricus Du Plessis,Blue,Middleweight,0.1969256116678445,0,1,0.8030743883321555
UFC 282: Blachowicz vs. Ankalaev,2022-12-10,2022,Santiago Ponzinibbio,Alex Morono,Red,Catch Weight,0.7490424668604226,1,1,0.7490424668604226
UFC 282: Blachowicz vs. Ankalaev,2022-12-10,2022,Paddy Pimblett,Jared Gordon,Red,Lightweight,0.7087003012802133,1,1,0.7087003012802133
UFC Fight Night: Cannonier vs. Strickland,2022-12-17,2022,Sergey Morozov,Journey Newson,Red,Bantamweight,0.8607754909350018,1,1,0.8607754909350018
